symbol,date,open,high,low,close,volume,ema,atr,bb_middle,bb_upper,bb_lower,bb_width,volatility,obv,macd_12_26,macd_signal_12_26_9
MSFT,2022-09-20 04:00:00 UTC,242.065,243.51,239.64,259.3785,29511244.0,260.33794882587733,5.795173890839988,259.3785,281.00260864606526,237.7543913539347,0.16673786490449505,2.3902552653495515,-363811464.0,-12.901512349093196,0.0
MSFT,2022-09-21 04:00:00 UTC,244.27,247.66,238.9,257.504,31366563.0,258.3010013186509,6.006947184351417,257.504,279.3987899594496,235.60921004055047,0.17005397942905393,2.513892941766653,-395178027.0,-13.084133065932235,0.0
MSFT,2022-09-22 04:00:00 UTC,237.8704,243.86,237.57,255.76349999999996,34068633.0,256.651382145446,6.027165242612031,255.76349999999996,277.06406413881024,234.4629358611897,0.16656453433590232,2.5011060015818867,-361109394.0,-12.91616772367297,0.0
MSFT,2022-09-23 04:00:00 UTC,239.54,241.13,235.2,253.717,37356801.0,254.86744098873686,6.020224868139743,253.717,273.48823066744336,233.9457693325567,0.1558526284596092,2.5303567872140817,-398466195.0,-12.881480715080386,0.0
MSFT,2022-09-26 04:00:00 UTC,237.045,241.45,236.9,252.185,32050686.0,253.20863708504763,5.91520880612976,252.185,272.01519547638316,232.35480452361688,0.15726704979584938,2.4911386844092482,-430516881.0,-12.744999660313226,0.0
MSFT,2022-09-27 04:00:00 UTC,239.98,241.8,234.5,250.744,30251575.0,251.60876688647167,6.014122462834778,250.744,270.77041981299453,230.71758018700544,0.15973598421493274,2.5439374234739556,-460768456.0,-12.575790860591809,0.0
MSFT,2022-09-28 04:00:00 UTC,236.81,242.33,234.73,249.64899999999997,33459448.0,250.6050748020458,6.127399429775153,249.64899999999997,269.25111470868933,230.04688529131062,0.15703739817655474,2.5417511219874527,-427309008.0,-11.928168115960034,0.0
MSFT,2022-09-29 04:00:00 UTC,238.89,239.95,234.41,248.4505,31131681.0,249.35697243994622,6.165442327648356,248.4505,267.9402430244187,228.96075697558132,0.15689035058829576,2.595975716904571,-458440689.0,-11.569624163716213,0.0
MSFT,2022-09-30 04:00:00 UTC,238.29,240.54,232.73,247.0755,42777743.0,247.78964173137993,6.282910732816331,247.0755,266.8931045873089,227.25789541269108,0.1604173994370864,2.6976860166665224,-501218432.0,-11.523817657955789,0.0
MSFT,2022-10-03 04:00:00 UTC,235.41,241.61,234.66,246.30949999999999,33831186.0,247.11824728077232,6.456274251900879,246.30949999999999,265.8472372767349,226.77176272326508,0.15864379795935535,2.6818452487749767,-467387246.0,-10.731190707198095,0.0
MSFT,2022-10-04 04:00:00 UTC,245.09,250.36,244.975,246.09099999999998,39478170.0,247.2860332540321,6.682254662479388,246.09099999999998,265.3983052986354,226.78369470136454,0.156911917125254,2.684930352973075,-427909076.0,-9.338549185012482,0.0
MSFT,2022-10-05 04:00:00 UTC,245.99,250.58,244.1,245.6465,22415518.0,247.46831580126712,6.6678079008737186,245.6465,264.18468508688943,227.1083149131106,0.15093384263068607,2.6756853534806257,-405493558.0,-8.115498998855514,0.0
MSFT,2022-10-06 04:00:00 UTC,247.93,250.34,246.08,245.06,22878523.0,247.40371429638452,6.495821622239881,245.06,262.59856742634355,227.52143257365645,0.14313692504973108,2.6321251356375384,-428372081.0,-7.257035189201417,0.0
MSFT,2022-10-07 04:00:00 UTC,240.902,241.32,233.17,243.54899999999998,43063645.0,246.1500272205384,7.004691506365604,243.54899999999998,259.15032504493996,227.94767495506002,0.12811651901621415,2.9903908411738405,-471435726.0,-7.502887928769269,0.0
MSFT,2022-10-10 04:00:00 UTC,233.05,234.559,226.73,241.679,32094159.0,244.54050081858236,7.063570684482348,241.679,254.3033172196809,229.0546827803191,0.1044717763618759,3.0811649659683087,-503529885.0,-8.008067278245306,0.0
MSFT,2022-10-11 04:00:00 UTC,227.62,229.06,224.11,240.35,33546265.0,242.71854835966977,6.926172778447893,240.35,253.96162351583433,226.73837648416566,0.11326501781430696,3.0726998706569777,-537076150.0,-8.618927825233698,0.0
MSFT,2022-10-12 04:00:00 UTC,225.4,227.86,223.96,239.0265,24165356.0,241.10249613493932,6.71001757998733,239.0265,252.92305356743543,225.12994643256457,0.11627625863605444,2.972322294568031,-512910794.0,-8.972178364039593,0.0
MSFT,2022-10-13 04:00:00 UTC,219.85,236.1,219.13,238.4695,47257197.0,240.44892507446892,7.442873467131092,238.4695,252.18565332756356,224.75334667243646,0.11503486464779392,3.177456227429598,-465653597.0,-8.469429602545205,0.0
MSFT,2022-10-14 04:00:00 UTC,235.54,237.24,228.34,237.6605,34833276.0,239.31664649594805,7.546953933764585,237.6605,251.72366947879968,223.59733052120035,0.11834671288497385,3.3019574438942003,-500486873.0,-8.432125819578971,0.0
MSFT,2022-10-17 04:00:00 UTC,235.82,238.96,235.135,237.311,33124166.0,239.14648968681016,7.750742938495686,237.311,250.99881078954903,223.623189210451,0.11535757541411075,3.2630585351305883,-467362707.0,-7.591251051504827,0.0
